Count,Domain Name,Registrar,Creation Date,Expiration Date,Name Servers,Error
6131,LEOLAZARUS.COM,"GoDaddy.com, LLC",2003-01-03,2029-01-03,"NS07.DOMAINCONTROL.COM, NS08.DOMAINCONTROL.COM",
6132,LEOMINSTERCHAMP.COM,Hosting Concepts B.V. d/b/a Registrar.eu,2004-11-08,2025-11-08,"NS1.SUPERB.NET, NS2.SUPERB.NET, NS3.SUPERB.NET, NS4.SUPERB.NET, NS5.SUPERB.NET, NS6.SUPERB.NET",
6133,LEONARD.COM,"GoDaddy.com, LLC",1994-06-30,2025-06-29,"NS0.STINSON.COM, NS8.STINSON.COM, NS9.STINSON.COM",
6134,ALLISONCROWE.COM,"Register.com, Inc.",2000-05-19,2025-05-19,"NS1.HOSTPAPA.COM, NS2.HOSTPAPA.COM",
6135,LEONARDCOHEN.COM,"MarkMonitor, Inc.",1997-05-01,2025-05-02,"NS1.GLOBALDOMAINSERVER.NET, NS2.GLOBALDOMAINSERVER.NET, NS3.GLOBALDOMAINSERVER.NET, NS4.GLOBALDOMAINSERVER.NET",
6136,LEONARDCOHENFRANCE.COM,Tucows Domains Inc.,2024-09-01,2025-09-01,"DAX.NS.CLOUDFLARE.COM, GRACIE.NS.CLOUDFLARE.COM",
6137,leonardcohenhallsoffame.com/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
6138,leonardcohentickets.net/,N/A,N/A,N/A,N/A,"No match for ""LEONARDCOHENTICKETS.NET"".
>>> Last update of whois database: 2024-12-09T00:26:16Z <<<

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
currently set to expire. This date does not necessarily reflect the expiration
date of the domain name registrant's agreement with the sponsoring
registrar.  Users may consult the sponsoring registrar's Whois database to
view the registrar's reported date of expiration for this registration.

TERMS OF USE: You are not authorized to access or query our Whois
database through the use of electronic processes that are high-volume and
automated except as reasonably necessary to register domain names or
modify existing registrations; the Data in VeriSign Global Registry
Services' (""VeriSign"") Whois database is provided by VeriSign for
information purposes only, and to assist persons in obtaining information
about or related to a domain name registration record. VeriSign does not
guarantee its accuracy. By submitting a Whois query, you agree to abide
by the following terms of use: You agree that you may use this Data only
for lawful purposes and that under no circumstances will you use this Data
to: (1) allow, enable, or otherwise support the transmission of mass
unsolicited, commercial advertising or solicitations via e-mail, telephone,
or facsimile; or (2) enable high volume, automated, electronic processes
that apply to VeriSign (or its computer systems). The compilation,
repackaging, dissemination or other use of this Data is expressly
prohibited without the prior written consent of VeriSign. You agree not to
use electronic processes that are automated and high-volume to access or
query the Whois database except as reasonably necessary to register
domain names or modify existing registrations. VeriSign reserves the right
to restrict your access to the Whois database in its sole discretion to ensure
operational stability.  VeriSign may restrict or terminate your access to the
Whois database for failure to abide by these terms of use. VeriSign
reserves the right to modify these terms at any time.

The Registry database contains ONLY .COM, .NET, .EDU domains and
Registrars.
"
6139,leonardcohentour.net/,N/A,N/A,N/A,N/A,"No match for ""LEONARDCOHENTOUR.NET"".
>>> Last update of whois database: 2024-12-09T00:26:16Z <<<

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
currently set to expire. This date does not necessarily reflect the expiration
date of the domain name registrant's agreement with the sponsoring
registrar.  Users may consult the sponsoring registrar's Whois database to
view the registrar's reported date of expiration for this registration.

TERMS OF USE: You are not authorized to access or query our Whois
database through the use of electronic processes that are high-volume and
automated except as reasonably necessary to register domain names or
modify existing registrations; the Data in VeriSign Global Registry
Services' (""VeriSign"") Whois database is provided by VeriSign for
information purposes only, and to assist persons in obtaining information
about or related to a domain name registration record. VeriSign does not
guarantee its accuracy. By submitting a Whois query, you agree to abide
by the following terms of use: You agree that you may use this Data only
for lawful purposes and that under no circumstances will you use this Data
to: (1) allow, enable, or otherwise support the transmission of mass
unsolicited, commercial advertising or solicitations via e-mail, telephone,
or facsimile; or (2) enable high volume, automated, electronic processes
that apply to VeriSign (or its computer systems). The compilation,
repackaging, dissemination or other use of this Data is expressly
prohibited without the prior written consent of VeriSign. You agree not to
use electronic processes that are automated and high-volume to access or
query the Whois database except as reasonably necessary to register
domain names or modify existing registrations. VeriSign reserves the right
to restrict your access to the Whois database in its sole discretion to ensure
operational stability.  VeriSign may restrict or terminate your access to the
Whois database for failure to abide by these terms of use. VeriSign
reserves the right to modify these terms at any time.

The Registry database contains ONLY .COM, .NET, .EDU domains and
Registrars.
"
6140,LEONARDONAM.COM,"GoDaddy.com, LLC",2017-03-02,2025-03-02,"NS23.DOMAINCONTROL.COM, NS24.DOMAINCONTROL.COM",
6141,LEONARDPOWERS.COM,IONOS SE,1998-06-25,2025-06-24,"NS1054.UI-DNS.BIZ, NS1054.UI-DNS.ORG, NS1093.UI-DNS.COM, NS1119.UI-DNS.DE",
6142,LEONARDSGUIDE.COM,"Network Solutions, LLC",1996-08-13,2026-08-12,"NS19.HOSTED-SERVERS.COM, NS20.HOSTED-SERVERS.COM",
6143,LEOPARDFILMS.COM,NAMECHEAP INC,2001-03-05,2026-01-06,"JUSTIN.NS.CLOUDFLARE.COM, MARGE.NS.CLOUDFLARE.COM",
6144,LEOPARDFILMSUSA.COM,"NameCheap, Inc.",2003-09-19,2026-09-19,"NS1329.UKSERVERHOSTING.NET, NS1330.UKSERVERHOSTING.NET",
6145,leopub.com/takersdh.html,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
6146,leorwatson.com/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
6147,leoslyrics.com/alys-robi/m-amour-honey-lyrics/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
6148,lepailleur.com/en/proprietes,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
6149,leparcheminduroy.com/default.aspx?p=18,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
6150,lepetitchateauinn.com/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
6151,lepetitchateaumt.com/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
6152,lepg.org/people.htm,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
6153,lepinecloutier.com/site.php?langid=2&section=obit_details&obituaryid=15368,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
6154,leprosy-information.org/resource?page=6,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
6155,lepubcampbell.com/en/pub/histoire/mythes/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
6156,lequartz.com/?q=fr/content/antipodes-2010/duchesses-eng,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
6157,lermanet.com/lronhubbard2.htm,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
6158,lermuseum.org/en/canadas-military-history/1945-to-present/korean-war/hill-355/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
6159,lerner.ccf.org/cancerbio/howe/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
6160,leroycolbert.com/joes_page.asp,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
6161,leroyjonesnavyhistory.com/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
6162,les-dents-de-la-mer.fr/index.php?option=com_seyret&task=allvideoslist&itemid=119&from=50,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
6163,les-videos.ch/cgi-bin/query3.cgi?qstring=of,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
6164,lesbianlips.info/cards/what-makes-a-family/162/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
6165,lesbianmoviedatabase.com/tag/rge-films/page/3/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
6166,lesbreastfeeders.ca,Tucows.com Co.,2004-03-30,2025-03-30,"ns1.hover.com, ns2.hover.com",
6167,lescampbell.net/,N/A,N/A,N/A,N/A,"No match for ""LESCAMPBELL.NET"".
>>> Last update of whois database: 2024-12-09T00:26:16Z <<<

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
currently set to expire. This date does not necessarily reflect the expiration
date of the domain name registrant's agreement with the sponsoring
registrar.  Users may consult the sponsoring registrar's Whois database to
view the registrar's reported date of expiration for this registration.

TERMS OF USE: You are not authorized to access or query our Whois
database through the use of electronic processes that are high-volume and
automated except as reasonably necessary to register domain names or
modify existing registrations; the Data in VeriSign Global Registry
Services' (""VeriSign"") Whois database is provided by VeriSign for
information purposes only, and to assist persons in obtaining information
about or related to a domain name registration record. VeriSign does not
guarantee its accuracy. By submitting a Whois query, you agree to abide
by the following terms of use: You agree that you may use this Data only
for lawful purposes and that under no circumstances will you use this Data
to: (1) allow, enable, or otherwise support the transmission of mass
unsolicited, commercial advertising or solicitations via e-mail, telephone,
or facsimile; or (2) enable high volume, automated, electronic processes
that apply to VeriSign (or its computer systems). The compilation,
repackaging, dissemination or other use of this Data is expressly
prohibited without the prior written consent of VeriSign. You agree not to
use electronic processes that are automated and high-volume to access or
query the Whois database except as reasonably necessary to register
domain names or modify existing registrations. VeriSign reserves the right
to restrict your access to the Whois database in its sole discretion to ensure
operational stability.  VeriSign may restrict or terminate your access to the
Whois database for failure to abide by these terms of use. VeriSign
reserves the right to modify these terms at any time.

The Registry database contains ONLY .COM, .NET, .EDU domains and
Registrars.
"
6168,LESCEGEPS.COM,Tucows Domains Inc.,2007-12-17,2024-12-17,"NS1AM.SERVICE-DNS.NET, NS2AM.SERVICE-DNS.NET, NS3AM.SERVICE-DNS.NET",
6169,LESCURECOMPANY.COM,"Network Solutions, LLC",1998-02-23,2029-02-22,"NS77.WORLDNIC.COM, NS78.WORLDNIC.COM",
6170,LESDENTISTESDELAPLACEVERTU.COM,"GoDaddy.com, LLC",2011-03-02,2026-03-02,"NS12.WIXDNS.NET, NS13.WIXDNS.NET",
6171,lesfillesduroi.org/genealogy/arthur_bertrand.php,N/A,N/A,N/A,N/A,"Domain not found.
>>> Last update of WHOIS database: 2024-12-09T00:26:23Z <<<

Terms of Use: Access to Public Interest Registry WHOIS information is provided to assist persons in determining the contents of a domain name registration record in the Public Interest Registry registry database. The data in this record is provided by Public Interest Registry for informational purposes only, and Public Interest Registry does not guarantee its accuracy. This service is intended only for query-based access. You agree that you will use this data only for lawful purposes and that, under no circumstances will you use this data to (a) allow, enable, or otherwise support the transmission by e-mail, telephone, or facsimile of mass unsolicited, commercial advertising or solicitations to entities other than the data recipient's own existing customers; or (b) enable high volume, automated, electronic processes that send queries or data to the systems of Registry Operator, a Registrar, or Identity Digital except as reasonably necessary to register domain names or modify existing registrations. All rights reserved. Public Interest Registry reserves the right to modify these terms at any time. By submitting this query, you agree to abide by this policy.  The Registrar of Record identified in this output may have an RDDS service that can be queried for additional information on how to contact the Registrant, Admin, or Tech contact of the queried domain name.
"
6172,LESFILMSDULOTUS.COM,Infomaniak Network SA,2005-10-05,2025-10-05,"NS11.INFOMANIAK.CH, NS12.INFOMANIAK.CH",
6173,LESGENSDUCINEMA.COM,Infomaniak Network SA,2003-11-14,2025-11-14,"NSANY1.INFOMANIAK.COM, NSANY2.INFOMANIAK.COM",
6174,LESGRANDSFEUX.COM,Tucows Domains Inc.,1996-07-13,2025-07-12,"ARCHER.NS.CLOUDFLARE.COM, DESTINY.NS.CLOUDFLARE.COM",
6175,LESHEBDOS.COM,DropCatch.com 1208 LLC,2018-08-12,2025-08-12,"NS1.NAMEBRIGHTDNS.COM, NS2.NAMEBRIGHTDNS.COM",
6176,lesitedeschampions.ca,Go Get Canada Domain Registrar Ltd.,2024-09-12,2025-09-12,"dns1.namecheaphosting.com, dns2.namecheaphosting.com",
6177,LESLIECHARLESON.NET,DropCatch.com 1106 LLC,2023-10-21,2024-10-21,"EXPIRED1.NAMEBRIGHTDNS.COM, EXPIRED2.NAMEBRIGHTDNS.COM",
6178,LESLIEDWILSON.COM,Squarespace Domains II LLC,2006-04-17,2025-04-17,"NS-CLOUD-B1.GOOGLEDOMAINS.COM, NS-CLOUD-B2.GOOGLEDOMAINS.COM, NS-CLOUD-B3.GOOGLEDOMAINS.COM, NS-CLOUD-B4.GOOGLEDOMAINS.COM",
6179,LESLIELOVESVEGGIES.NET,"GoDaddy.com, LLC",2009-12-13,2025-08-18,"ELAINE.NS.CLOUDFLARE.COM, MARIO.NS.CLOUDFLARE.COM",
6180,leslierroberts.com/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
6181,leslimargherita.com/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
6182,lesmills.com/france/fr/members/home/les-mills.aspx,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
6183,lesmillsclothing.com/all_women's_tops/w211uni-ts/women's-universal-globe-tee.html,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
6184,LESPEINTRESQUEBECOIS.COM,Register.ca Inc,2002-05-07,2027-05-07,"NS180.RAPIDENET.CA, NS181.RAPIDENET.CA",
6185,lespoirier.com/poirier/descendants/d11.htm,N/A,N/A,N/A,N/A,"No match for ""LESPOIRIER.COM"".
>>> Last update of whois database: 2024-12-09T00:26:16Z <<<

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
currently set to expire. This date does not necessarily reflect the expiration
date of the domain name registrant's agreement with the sponsoring
registrar.  Users may consult the sponsoring registrar's Whois database to
view the registrar's reported date of expiration for this registration.

TERMS OF USE: You are not authorized to access or query our Whois
database through the use of electronic processes that are high-volume and
automated except as reasonably necessary to register domain names or
modify existing registrations; the Data in VeriSign Global Registry
Services' (""VeriSign"") Whois database is provided by VeriSign for
information purposes only, and to assist persons in obtaining information
about or related to a domain name registration record. VeriSign does not
guarantee its accuracy. By submitting a Whois query, you agree to abide
by the following terms of use: You agree that you may use this Data only
for lawful purposes and that under no circumstances will you use this Data
to: (1) allow, enable, or otherwise support the transmission of mass
unsolicited, commercial advertising or solicitations via e-mail, telephone,
or facsimile; or (2) enable high volume, automated, electronic processes
that apply to VeriSign (or its computer systems). The compilation,
repackaging, dissemination or other use of this Data is expressly
prohibited without the prior written consent of VeriSign. You agree not to
use electronic processes that are automated and high-volume to access or
query the Whois database except as reasonably necessary to register
domain names or modify existing registrations. VeriSign reserves the right
to restrict your access to the Whois database in its sole discretion to ensure
operational stability.  VeriSign may restrict or terminate your access to the
Whois database for failure to abide by these terms of use. VeriSign
reserves the right to modify these terms at any time.

The Registry database contains ONLY .COM, .NET, .EDU domains and
Registrars.
"
6186,lessig.org,"GoDaddy.com, LLC",1997-12-19,2028-12-18,"dina.ns.cloudflare.com, ram.ns.cloudflare.com",
6187,LESSONCORNER.COM,"GoDaddy.com, LLC",2008-01-13,2025-01-13,"NS50.WPXHOSTING.COM, NS51.WPXHOSTING.COM",
6188,LESSONPLANET.COM,"Domain.com, LLC",1998-11-20,2028-11-19,"NS-1072.AWSDNS-06.ORG, NS-1684.AWSDNS-18.CO.UK, NS-399.AWSDNS-49.COM, NS-800.AWSDNS-36.NET",
6189,LESSONPLANSPAGE.COM,"GoDaddy.com, LLC",2021-09-26,2025-09-26,"NS1.BODIS.COM, NS2.BODIS.COM",
6190,LESSONRESEARCH.NET,"Register.com, Inc.",2000-04-14,2029-04-14,"DNS101.REGISTER.COM, DNS102.REGISTER.COM",
6191,LESSONTUTOR.COM,"NameCheap, Inc.",2000-08-18,2025-08-18,"DEE.NS.CLOUDFLARE.COM, PIOTR.NS.CLOUDFLARE.COM",
6192,LESTERDRUMS.COM,Squarespace Domains II LLC,2005-08-24,2025-08-24,"NS-CLOUD-D1.GOOGLEDOMAINS.COM, NS-CLOUD-D2.GOOGLEDOMAINS.COM, NS-CLOUD-D3.GOOGLEDOMAINS.COM, NS-CLOUD-D4.GOOGLEDOMAINS.COM",
6193,LESTERLEAPSIN.COM,"GoDaddy.com, LLC",2015-01-28,2025-01-28,"NS73.DOMAINCONTROL.COM, NS74.DOMAINCONTROL.COM",
6194,LESTERVILLEMISSOURI.COM,"GoDaddy.com, LLC",2005-08-17,2025-08-17,"NS1.HOSTICO.RO, NS2.HOSTICO.RO, NS3.HOSTICO.RO, NS4.HOSTICO.RO",
6195,lesteryoung.dk,N/A,2009-05-05,2025-05-31,"ns01.one.com, ns02.one.com",
6196,lestouilleurs.com/les+touilleurs+tv+show+on+artv,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
6197,lestudio1.com/blogues4.html,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
6198,lesueurchamber.org/visiting_lesueur/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
6199,lesueurministorage.com/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
6200,lesyeuxdumonde.com/artists/allard/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
6201,letfreedomringblog.com/?p=10884,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
6202,LETHALVILLE.NET,Dynadot Inc,2024-11-11,2025-11-11,"ABDULLAH.NS.CLOUDFLARE.COM, ALEENA.NS.CLOUDFLARE.COM",
6203,LETHALWOW.COM,"GoDaddy.com, LLC",2001-08-18,2025-08-18,"NS1.LETHALWOW.COM, NS2.LETHALWOW.COM",
6204,LETHBRIDGEFUNERALHOMES.COM,"GoDaddy.com, LLC",2007-06-05,2025-06-05,"NS15.DOMAINCONTROL.COM, NS16.DOMAINCONTROL.COM",
6205,LETITBURNRECORDS.COM,IONOS SE,2001-02-05,2025-02-05,"NS1089.UI-DNS.BIZ, NS1089.UI-DNS.COM, NS1089.UI-DNS.DE, NS1089.UI-DNS.ORG",
6206,LETMEWATCHTHIS.COM,"GoDaddy.com, LLC",2009-02-23,2026-02-23,"NS1.PARKLOGIC.COM, NS2.PARKLOGIC.COM",
6207,LETOUR.COM,Nameshield SAS,1996-03-05,2025-08-28,"NS2.OBSERVATOIREDESMARQUES.FR, NS3.NAMESHIELD.NET, OBS.NS1.FR",
6208,letoursutton.com/251/clerk_pleas_cont1_244.htm,N/A,N/A,N/A,N/A,"No match for ""LETOURSUTTON.COM"".
>>> Last update of whois database: 2024-12-09T00:26:16Z <<<

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
currently set to expire. This date does not necessarily reflect the expiration
date of the domain name registrant's agreement with the sponsoring
registrar.  Users may consult the sponsoring registrar's Whois database to
view the registrar's reported date of expiration for this registration.

TERMS OF USE: You are not authorized to access or query our Whois
database through the use of electronic processes that are high-volume and
automated except as reasonably necessary to register domain names or
modify existing registrations; the Data in VeriSign Global Registry
Services' (""VeriSign"") Whois database is provided by VeriSign for
information purposes only, and to assist persons in obtaining information
about or related to a domain name registration record. VeriSign does not
guarantee its accuracy. By submitting a Whois query, you agree to abide
by the following terms of use: You agree that you may use this Data only
for lawful purposes and that under no circumstances will you use this Data
to: (1) allow, enable, or otherwise support the transmission of mass
unsolicited, commercial advertising or solicitations via e-mail, telephone,
or facsimile; or (2) enable high volume, automated, electronic processes
that apply to VeriSign (or its computer systems). The compilation,
repackaging, dissemination or other use of this Data is expressly
prohibited without the prior written consent of VeriSign. You agree not to
use electronic processes that are automated and high-volume to access or
query the Whois database except as reasonably necessary to register
domain names or modify existing registrations. VeriSign reserves the right
to restrict your access to the Whois database in its sole discretion to ensure
operational stability.  VeriSign may restrict or terminate your access to the
Whois database for failure to abide by these terms of use. VeriSign
reserves the right to modify these terms at any time.

The Registry database contains ONLY .COM, .NET, .EDU domains and
Registrars.
"
6209,LETRAS4U.COM,Tucows Domains Inc.,2006-09-05,2025-09-05,"DNS.TECHNORAIL.COM, DNS2.TECHNORAIL.COM, DNS3.ARUBADNS.NET, DNS4.ARUBADNS.CZ",
6210,letrascanciones.org,Dynadot Inc,2004-02-22,2025-02-22,"ns3.0frills.com, ns4.0frills.com",
6211,LETS-TALK-COMPUTERS.COM,"GoDaddy.com, LLC",1996-10-11,2025-10-10,"NS1.IPAGE.COM, NS2.IPAGE.COM",
6212,LETSBOOKHOTEL.COM,"NameCheap, Inc.",2008-01-13,2027-01-13,"NS10.DNSMADEEASY.COM, NS11.DNSMADEEASY.COM, NS12.DNSMADEEASY.COM, NS13.DNSMADEEASY.COM, NS14.DNSMADEEASY.COM, NS15.DNSMADEEASY.COM",
6213,letsgo.com/2442-chihuahua_state-travel-guides-las_barrancas_del_cobre_copper_canyon-d,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
6214,LETSGOAMERKS.COM,"GoDaddy.com, LLC",2007-05-01,2027-05-01,"IGOR.NS.CLOUDFLARE.COM, ROSE.NS.CLOUDFLARE.COM",
6215,letsmove.gov/,N/A,N/A,N/A,N/A,
6216,lettertohungarians.eu,N/A,N/A,N/A,N/A,
6217,LETTHEMEATCAKE.NET,"ENOM, INC.",2000-02-21,2025-02-21,"HOPE.NS.CLOUDFLARE.COM, KANYE.NS.CLOUDFLARE.COM",
6218,LETTHEMIN.COM,"GoDaddy.com, LLC",2018-05-25,2025-05-25,"NS67.DOMAINCONTROL.COM, NS68.DOMAINCONTROL.COM",
6219,LETTHEMPLAY.COM,"Wild West Domains, LLC",1996-09-03,2025-09-02,"NS1.PERFECTDOMAIN.COM, NS2.PERFECTDOMAIN.COM",
6220,letusreason.org,"Network Solutions, LLC",1998-08-14,2025-08-13,"dns1.stabletransit.com, dns2.stabletransit.com",
6221,levailchateauapts.com/,N/A,N/A,N/A,N/A,"No match for ""LEVAILCHATEAUAPTS.COM"".
>>> Last update of whois database: 2024-12-09T00:26:16Z <<<

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
currently set to expire. This date does not necessarily reflect the expiration
date of the domain name registrant's agreement with the sponsoring
registrar.  Users may consult the sponsoring registrar's Whois database to
view the registrar's reported date of expiration for this registration.

TERMS OF USE: You are not authorized to access or query our Whois
database through the use of electronic processes that are high-volume and
automated except as reasonably necessary to register domain names or
modify existing registrations; the Data in VeriSign Global Registry
Services' (""VeriSign"") Whois database is provided by VeriSign for
information purposes only, and to assist persons in obtaining information
about or related to a domain name registration record. VeriSign does not
guarantee its accuracy. By submitting a Whois query, you agree to abide
by the following terms of use: You agree that you may use this Data only
for lawful purposes and that under no circumstances will you use this Data
to: (1) allow, enable, or otherwise support the transmission of mass
unsolicited, commercial advertising or solicitations via e-mail, telephone,
or facsimile; or (2) enable high volume, automated, electronic processes
that apply to VeriSign (or its computer systems). The compilation,
repackaging, dissemination or other use of this Data is expressly
prohibited without the prior written consent of VeriSign. You agree not to
use electronic processes that are automated and high-volume to access or
query the Whois database except as reasonably necessary to register
domain names or modify existing registrations. VeriSign reserves the right
to restrict your access to the Whois database in its sole discretion to ensure
operational stability.  VeriSign may restrict or terminate your access to the
Whois database for failure to abide by these terms of use. VeriSign
reserves the right to modify these terms at any time.

The Registry database contains ONLY .COM, .NET, .EDU domains and
Registrars.
"
6222,levantefilmfest.com/webmosfilm/index.htm,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
6223,levaymusicalcomp.com/en/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
6224,level5motorsports.com/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
6225,levinegreenberg.com/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
6226,LEVINLAW.COM,"GoDaddy.com, LLC",1996-07-25,2031-07-24,"DNS1.APPRIVER.COM, DNS2.APPRIVER.COM",
6227,levisauctions.com/past/html/biog_s_z.html,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
6228,levittownschools.com/macarthur/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
6229,levl-languages.cz/cms/reference,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
6230,levoleague.com/expand/career-discovery-channel-buyospheres-tara-hunt-aka-missrogue/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
6231,levtron.com/whoslev.html,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
6232,levyinstitute.org/publications/?doctype=2,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
6233,levyrestaurants.com/venues/arrowhead-stadium/,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
6234,lewage.be/d0005/g0000039.html,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
6235,lewedwardsgroup.com/about/index.html,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
6236,lewindsor.com/index2.html,N/A,N/A,N/A,N/A,[Errno 104] Connection reset by peer
6237,LEWINDSORMONTREAL.COM,"GoDaddy.com, LLC",2011-02-16,2025-02-16,"NS59.DOMAINCONTROL.COM, NS60.DOMAINCONTROL.COM",
6238,lewis-clark.org,FastDomain Inc.,1996-12-10,2028-12-09,"ns1.bluehost.com, ns2.bluehost.com",
6239,LEWISANDCLARKTRAIL.COM,"Network Solutions, LLC",1997-10-11,2025-10-10,"NS1.ZABCO.NET, NS2.ZABCO.NET",
6240,LEWISANDTOMPKINS.COM,"Network Solutions, LLC",2001-07-19,2033-07-19,"NS1.BDM.MICROSOFTONLINE.COM, NS2.BDM.MICROSOFTONLINE.COM",
6241,LEWISBLACK.COM,"Register.com, Inc.",2000-01-05,2027-01-05,"DNS1.STABLETRANSIT.COM, DNS2.STABLETRANSIT.COM",
6242,LEWISBLACK.NET,"Register.com, Inc.",2000-05-17,2032-05-17,"NS1.LEWISBLACK.NET, NS2.LEWISBLACK.NET",
6243,lewisblackcomedycruise.com/,N/A,N/A,N/A,N/A,"No match for ""LEWISBLACKCOMEDYCRUISE.COM"".
>>> Last update of whois database: 2024-12-09T00:26:16Z <<<

NOTICE: The expiration date displayed in this record is the date the
registrar's sponsorship of the domain name registration in the registry is
currently set to expire. This date does not necessarily reflect the expiration
date of the domain name registrant's agreement with the sponsoring
registrar.  Users may consult the sponsoring registrar's Whois database to
view the registrar's reported date of expiration for this registration.

TERMS OF USE: You are not authorized to access or query our Whois
database through the use of electronic processes that are high-volume and
automated except as reasonably necessary to register domain names or
modify existing registrations; the Data in VeriSign Global Registry
Services' (""VeriSign"") Whois database is provided by VeriSign for
information purposes only, and to assist persons in obtaining information
about or related to a domain name registration record. VeriSign does not
guarantee its accuracy. By submitting a Whois query, you agree to abide
by the following terms of use: You agree that you may use this Data only
for lawful purposes and that under no circumstances will you use this Data
to: (1) allow, enable, or otherwise support the transmission of mass
unsolicited, commercial advertising or solicitations via e-mail, telephone,
or facsimile; or (2) enable high volume, automated, electronic processes
that apply to VeriSign (or its computer systems). The compilation,
repackaging, dissemination or other use of this Data is expressly
prohibited without the prior written consent of VeriSign. You agree not to
use electronic processes that are automated and high-volume to access or
query the Whois database except as reasonably necessary to register
domain names or modify existing registrations. VeriSign reserves the right
to restrict your access to the Whois database in its sole discretion to ensure
operational stability.  VeriSign may restrict or terminate your access to the
Whois database for failure to abide by these terms of use. VeriSign
reserves the right to modify these terms at any time.

The Registry database contains ONLY .COM, .NET, .EDU domains and
Registrars.
"
